Num_Name	Epoch	q	e	i	w	Node	Tp	Ref
C/2007 N3 (Lulin)	54800	1.21225894	0.99998543	178.37359	136.86169	338.53476	20090110.64	JPL106
C/2007 N4 (SOHO)	54286	0.0048	1	144.26	74.6	354.5	20070704.72	SAO_2008
C/2007 N5 (SOHO)	54290	0.005	1	143.64	82.35	2.68	20070708.94	SAO_2008
C/2007 N6 (SOHO)	54293	0.0053	1	144.43	77.01	357.31	20070712.3	SAO_2008
C/2007 N7 (SOHO)	54296	0.0048	1	144.6	86.64	8.43	20070714.54	SAO_2008
C/2007 N8 (SOHO)	54295	0.0049	1	143.16	84.64	5.45	20070714.15	SAO_2008
C/2007 O1 (LINEAR)	54289	2.87671117	1.00479818	24.38159	159.39818	116.23353	20070603.28	JPL14
C/2007 O3 (SOHO)	54300	0.0051	1	139.85	102.61	24.28	20070719.14	SAO_2008
C/2007 O4 (SOHO)	54309	0.0048	1	144.04	76.8	357.02	20070728.17	SAO_2008
C/2007 P1 (McNaught)	54321	0.51093085	1	118.70903	89.36265	186.60957	20070404.12	JPL3
C/2007 Q1 (Garradd)	54340	2.98525452	1	81.95166	282.03139	5.90985	20061211.08	JPL4
P/2007 Q2 (Gilmore)	54360	1.83902669	0.6712363	10.23855	163.15052	172.24891	20070823.88	JPL10
C/2007 Q3 (Siding Spring)	54981	2.25163073	1.00018182	65.65017	2.09793	149.41293	20091007.28	JPL116
C/2007 Q4 (SOHO)	54330	0.0049	1	144.69	81.4	3.15	20070818.23	SAO_2008
C/2007 Q5 (SOHO)	54330	0.0059	1	143.42	90.34	10.25	20070818.18	SAO_2008
C/2007 Q6 (SOHO)	54330	0.0049	1	144.34	76.98	358.48	20070818.21	SAO_2008
C/2007 Q7 (SOHO)	54338	0.0052	1	144.5	83.89	5.39	20070826.13	SAO_2008
C/2007 Q8 (SOHO)	54341	0.005	1	143.93	80.01	0.8	20070829.48	SAO_2008
C/2007 Q9 (SOHO)	54342	0.0051	1	144.4	78.34	359.06	20070829.83	SAO_2008
P/2007 R1 (Larson)	54434	4.35192999	0.27761759	7.87714	175.06652	181.66515	20070823.14	JPL24
P/2007 R2 (Gibbs)	54378	1.46579529	0.57379652	1.43388	353.04436	8.82222	20070826.67	JPL15
P/2007 R3 (Gibbs)	54369	2.49986962	0.41602506	3.80132	312.16225	30.08201	20070706.56	JPL12
P/2007 R4 (Garradd)	54390	1.92137816	0.67143397	20.22581	282.86953	87.50237	20070927.28	JPL9
C/2007 R6 (SOHO)	54344	0.0071	1	139.74	81.72	345.79	20070901.36	SAO_2008
C/2007 R7 (SOHO)	54352	0.0074	1	132.44	49.04	324.07	20070908.86	SAO_2008
C/2007 R8 (SOHO)	54354	0.0087	1	145.01	76.13	2.76	20070910.55	SAO_2008
C/2007 R9 (SOHO)	54357	0.0051	1	143.54	82.87	0.47	20070914.05	SAO_2008
C/2007 R10 (SOHO)	54358	0.037	1	75.8	55.74	73.16	20070915.01	SAO_2008
P/2007 S1 (Zhao)	54370	2.49461984	0.34333681	5.97381	245.4038	141.62418	20071206.79	JPL8
C/2007 S2 (Lemmon)	54596	5.55791787	0.55707064	16.86311	210.47199	296.25319	20080914.93	JPL44
C/2007 S3 (SOHO)	54360	0.0051	1	143.99	82.92	357.06	20070916.73	SAO_2008
C/2007 S4 (SOHO)	54367	0.005	1	138.08	57.15	325.85	20070924.31	SAO_2008
C/2007 S5 (SOHO)	54371	0.00492	1	144.691	85.903	7.746	20070928.11	SAO_2008
C/2007 S6 (SOHO)	54372	0.0048	1	144.82	83.22	4.32	20070928.77	SAO_2008
C/2007 S7 (SOHO)	54372	0.005	1	143.36	79.38	354.14	20070929	SAO_2008
C/2007 S8 (SOHO)	54373	0.0051	1	144.78	81.66	3.61	20070929.89	SAO_2008
C/2007 S9 (SOHO)	54373	0.0052	1	144.1	76.07	358.39	20070930.1	SAO_2008
C/2007 S10 (SOHO)	54374	0.0049	1	144.08	80.06	358.88	20070930.93	SAO_2008
C/2007 S11 (SOHO)	54372	0.0563	1	116.94	141.1	178.66	20070928.56	SAO_2008
C/2007 T1 (McNaught)	54443	0.96850318	0.99975576	117.64247	233.75507	111.43325	20071212.53	JPL19
P/2007 T2 (Kowalski)	54415	0.6958684	0.77483379	9.89523	358.55215	3.995	20070919.02	JPL16
P/2007 T4 (Gibbs)	54417	2.00880432	0.61746206	23.87152	42.51639	37.2276	20070720.72	JPL7
C/2007 T5 (Gibbs)	54475	4.04925455	0.91365401	45.61516	34.41707	109.84306	20080524.24	JPL32
P/2007 T6 (Catalina)	54448	2.23219492	0.50286416	22.15082	335.86288	102.63326	20070819.65	JPL27
C/2007 T7 (SOHO)	54378	0.0048	1	144.14	79.36	358.34	20071005.48	SAO_2008
C/2007 T8 (SOHO)	54384	0.0049	1	144.44	77.13	359.12	20071011.2	SAO_2008
C/2007 T9 (SOHO)	54385	0.0049	1	144.17	79.49	358.46	20071011.69	SAO_2008
C/2007 T10 (SOHO)	54385	0.0049	1	144.09	77.63	358.34	20071011.63	SAO_2008
C/2007 T11 (SOHO)	54387	0.005	1	144.21	81.31	359.32	20071013.79	SAO_2008
C/2007 T12 (SOHO)	54387	0.005	1	145.9	79.58	352.14	20071013.93	SAO_2008
C/2007 T13 (SOHO)	54389	0.0049	1	144.34	89.33	9.46	20071015.67	SAO_2008
C/2007 T14 (SOHO)	54389	0.0051	1	140.92	44.22	302.47	20071015.81	SAO_2008
C/2007 U1 (LINEAR)	54711	3.32919996	1.00142193	157.78664	0.92721	50.04321	20080807.05	JPL58
C/2007 U3 (SOHO)	54398	0.0052	1	145.8	82.85	358.97	20071024.99	SAO_2008
C/2007 U4 (SOHO)	54398	0.0051	1	145.35	84.47	1.8	20071024.5	SAO_2008
C/2007 U5 (SOHO)	54398	0.005	1	146.63	82.12	356.78	20071024.98	SAO_2008
C/2007 U6 (SOHO)	54398	0.005	1	144.93	85.48	1.28	20071025.09	SAO_2008
C/2007 U7 (SOHO)	54400	0.0325	1	73.43	59.55	71.48	20071027.31	SAO_2008
C/2007 U8 (SOHO)	54401	0.0049	1	144.89	82.82	3.14	20071028.35	SAO_2008
C/2007 U9 (SOHO)	54402	0.005	1	146.59	82.07	356.28	20071028.69	SAO_2008
C/2007 U10 (SOHO)	54402	0.005	1	144.07	77.89	358.78	20071029.27	SAO_2008
C/2007 U11 (SOHO)	54402	0.0052	1	145.74	75.73	354.13	20071029.4	SAO_2008
C/2007 U12 (SOHO)	54404	0.0052	1	143.48	81.95	5.11	20071031.05	SAO_2008
C/2007 U13 (SOHO)	54405	0.005	1	143.66	79.51	0.95	20071031.53	SAO_2008
P/2007 V1 (Larson)	54433	2.67666634	0.46116211	10.78948	51.45417	8.18674	20071208.52	JPL15
P/2007 V2 (Hill)	54425	2.77502373	0.31783816	2.4708	278.53067	99.86751	20070730.93	JPL7
C/2007 V3 (SOHO)	54406	0.0051	1	145.17	84.82	4.56	20071101.91	SAO_2008
C/2007 V4 (SOHO)	54408	0.00458	1	144.063	78.117	357.856	20071103.82	SAO_2008
C/2007 V5 (SOHO)	54408	0.005	1	143.82	77.95	359.55	20071103.9	SAO_2008
C/2007 V6 (SOHO)	54409	0.0051	1	147.63	79.45	352.82	20071105.03	SAO_2008
C/2007 V7 (SOHO)	54410	0.0051	1	143.77	80.55	1.81	20071106.01	SAO_2008
C/2007 V8 (SOHO)	54411	0.0049	1	147.61	74.84	348.03	20071106.51	SAO_2008
C/2007 V9 (SOHO)	54412	0.0051	1	144.36	87.15	9.61	20071107.5	SAO_2008
C/2007 V10 (SOHO)	54413	0.035	1	76.95	59.68	73.51	20071109.49	SAO_2008
C/2007 V11 (SOHO)	54416	0.0048	1	144.1	84.35	6.22	20071112.2	SAO_2008
P/2007 VQ11 (CATALINA)	54483	2.69336249	0.50227793	12.32465	277.72522	164.05389	20080213.79	JPL8
C/2007 V12 (SOHO)	54416	0.0076	1	140.62	89.22	18.14	20071111.53	SAO_2008
C/2007 V13 (SOHO)	54418	0.0057	1	143.86	77.56	1.12	20071113.8	SAO_2008
C/2007 V14 (SOHO)	54419	0.0057	1	141.15	86.39	11.32	20071115.01	SAO_2008
C/2007 VO53 (Spacewatch)	55073	4.84273211	0.99960591	86.99469	75.01997	59.74431	20100426.43	JPL77
C/2007 W1 (Boattini)	54613	0.84972885	1.00014097	9.89007	306.54734	334.53046	20080624.89	JPL60
C/2007 W3 (LINEAR)	54533	1.77663308	1.00015009	78.67352	112.62603	73.06937	20080602.8	JPL22
C/2007 W4 (SOHO)	54424	0.0074	1	140.84	94.25	21.88	20071120.1	SAO_2008
C/2007 W5 (SOHO)	54424	0.0052	1	147.89	90.59	9.97	20071119.76	SAO_2008
C/2007 W6 (SOHO)	54427	0.0049	1	142.69	85.06	8.13	20071123.12	SAO_2008
C/2007 W7 (SOHO)	54428	0.0048	1	143.5	81.13	2.24	20071124.31	SAO_2008
C/2007 W8 (SOHO)	54428	0.008	1	134.92	94.96	28.29	20071124.15	SAO_2008
C/2007 W9 (SOHO)	54428	0.0078	1	138.46	62.93	339.67	20071123.55	SAO_2008
C/2007 W10 (SOHO)	54429	0.0062	1	141.44	88.07	12.23	20071124.54	SAO_2008
C/2007 W11 (SOHO)	54434	0.0068	1	146.86	72.78	351.32	20071129.8	SAO_2008
C/2007 W12 (SOHO)	54435	0.0071	1	145.02	81.79	2.55	20071201.29	SAO_2008
C/2007 X1 (SOHO)	54437	0.0272	1	129.2	74.32	156.13	20071203.2	SAO_2008
C/2007 X2 (SOHO)	54439	0.0077	1	146.74	55.72	334.17	20071205.1	SAO_2008
C/2007 X3 (SOHO)	54439	0.0064	1	142.81	39.53	315.29	20071205.16	SAO_2008
C/2007 X4 (SOHO)	54441	0.0051	1	144.47	84.51	5.63	20071206.58	SAO_2008
C/2007 X5 (SOHO)	54443	0.005	1	143.37	82.97	4.1	20071208.77	SAO_2008
C/2007 X6 (SOHO)	54445	0.0052	1	140.08	94.76	18.68	20071210.74	SAO_2008
C/2007 X7 (SOHO)	54445	0.0378	1	71.98	57.26	73.58	20071210.55	SAO_2008
C/2007 X8 (SOHO)	54445	0.0053	1	142.94	89.01	11.64	20071211.27	SAO_2008
C/2007 X9 (SOHO)	54447	0.0053	1	136.35	104.43	31.85	20071212.8	SAO_2008
C/2007 X10 (SOHO)	54448	0.0046	1	144.15	76.7	356.33	20071214.45	SAO_2008
C/2007 X11 (SOHO)	54447	0.0051	1	143.29	81.51	2.32	20071212.95	SAO_2008
C/2007 X12 (SOHO)	54448	0.0052	1	132.77	103.74	32.67	20071214.28	SAO_2008
C/2007 X13 (SOHO)	54448	0.0076	1	138.31	27.73	305.98	20071214.42	SAO_2008
C/2007 X14 (SOHO)	54448	0.0345	1	72.47	56.25	73.79	20071214.29	SAO_2008
C/2007 X15 (SOHO)	54450	0.0087	1	142.34	55.19	333.02	20071215.82	SAO_2008
C/2007 Y1 (LINEAR)	54494	3.34091273	1.00072883	110.17863	357.13154	133.09162	20080319.35	JPL15
C/2007 Y2 (McNaught)	54510	4.20896081	0.99657545	98.503	257.68669	303.46143	20080408.4	JPL13
C/2007 Y3 (SOHO)	54455	0.0049	1	144.63	71.21	350.64	20071221.47	SAO_2008
C/2007 Y4 (SOHO)	54456	0.0505	1	28.59	23.03	82.08	20071222.16	SAO_2008
C/2007 Y5 (SOHO)	54458	0.0099	1	144.01	73.01	352.51	20071224.06	SAO_2008
C/2007 Y6 (SOHO)	54461	0.0098	1	141.24	28.86	313.8	20071226.65	SAO_2008
C/2007 Y7 (SOHO)	54461	0.0049	1	146.64	80.31	359.96	20071227.02	SAO_2008
C/2007 Y8 (SOHO)	54462	0.0344	1	72.77	56.95	73.61	20071228.18	SAO_2008
C/2007 Y9 (SOHO)	54463	0.005	1	140.64	96.17	18.61	20071229.41	SAO_2008
C/2007 Y10 (SOHO)	54464	0.00506	1	144.288	85.219	6.486	20071230.43	SAO_2008
C/2008 A1 (McNaught)	54704	1.07314501	1.0005073	82.5491	348.47369	277.88201	20080929.12	JPL74
C/2008 A3 (SOHO)	54481	0.0493	1	22.28	33.7	70.18	20080115.75	SAO_2008
C/2008 B1 (SOHO)	54492	0.0071	1	136.24	57.2	330.27	20080126.83	SAO_2008
C/2008 B2 (SOHO)	54493	0.00472	1	144.076	77.796	358.278	20080128.41	SAO_2008
C/2008 B3 (SOHO)	54494	0.005	1	144.1	88.69	13.21	20080129.34	SAO_2008
C/2008 B4 (SOHO)	54496	0.0069	1	145.3	69.85	354.15	20080130.6	SAO_2008
C/2008 C1 (Chen-Gao)	54533	1.2623437	0.99999191	61.78451	180.92861	307.78243	20080416.85	JPL19
C/2008 C3 (SOHO)	54500	0.0346	1	158.24	332.74	30.07	20080203.74	SAO_2008
C/2008 C4 (SOHO)	54500	0.00959	1	138.695	53.82	335.566	20080204.43	SAO_2008
C/2008 C5 (SOHO)	54503	0.00479	1	144.763	81.431	3.373	20080206.51	SAO_2008
C/2008 C6 (SOHO)	54504	0.00665	1	145.163	77.356	3.319	20080208.2	SAO_2008
C/2008 C7 (SOHO)	54506	0.00425	1	143.41	82.576	0.847	20080209.9	SAO_2008
C/2008 C8 (SOHO)	54512	0.0083	1	138.74	56.72	334.8	20080216.09	SAO_2008
C/2008 C9 (SOHO)	54511	0.0627	1	74.32	38.03	335.76	20080215.27	SAO_2008
P/2008 CL94 (Lemmon)	54769	5.43368036	0.11942575	8.34817	82.05129	33.46181	20060630.73	JPL6
C/2008 D1 (STEREO)	54514	0.0052	1	140.28	99.09	15.82	20080217.76	SAO_2008
C/2008 D2 (STEREO)	54517	0.0051	1	143.49	90.43	11.17	20080220.51	SAO_2008
C/2008 D3 (STEREO)	54518	0.00528	1	143.994	78.905	358.785	20080222.4	SAO_2008
C/2008 D4 (STEREO)	54518	0.0049	1	145.98	77.24	15.67	20080221.79	SAO_2008
C/2008 D5 (SOHO)	54516	0.0049	1	142.25	70.33	345.67	20080219.59	SAO_2008
C/2008 D6 (SOHO)	54515	0.0338	1	70.85	55.43	72.5	20080219.29	SAO_2008
C/2008 D7 (SOHO)	54522	0.00592	1	144.181	88.122	6.401	20080226.27	SAO_2008
C/2008 D8 (SOHO)	54521	0.0054	1	144.27	90.06	6.2	20080225.08	SAO_2008
C/2008 D9 (SOHO)	54526	0.00437	1	143.754	80.234	359.835	20080301.11	SAO_2008
C/2008 E1 (Catalina)	54770	4.8289239	0.54808898	35.03741	269.98996	189.02471	20080811.87	JPL29
C/2008 E3 (Garradd)	54641	5.53104837	0.99881259	105.07687	218.08453	105.67522	20080802.13	JPL18
C/2008 E4 (SOHO)	54528	0.0499	1	13.13	50.61	51.85	20080303.01	SAO_2008
C/2008 E5 (STEREO)	54532	0.0051	1	144.84	89.02	7.48	20080306.81	SAO_2008
C/2008 E6 (STEREO)	54541	0.0051	1	143.75	74.07	356.83	20080316.22	SAO_2008
C/2008 E7 (SOHO)	54531	0.0548	1	143.28	125.74	12.08	20080305.73	SAO_2008
C/2008 E8 (SOHO)	54533	0.00648	1	143.997	72.788	357.475	20080307.77	SAO_2008
C/2008 E9 (SOHO)	54538	0.00629	1	143.941	76.413	359.101	20080312.62	SAO_2008
C/2008 F1 (SOHO)	54545	0.0318	1	66.71	46.12	94.56	20080320.01	SAO_2008
C/2008 FK75 (Lemmon-Siding Spring)	55392	4.51089841	1.00270731	61.17547	80.41464	218.26608	20100929.21	JPL163
C/2008 G1 (Gibbs)	54588	3.98978148	0.98909629	72.85642	63.70595	215.91658	20090112	JPL14
C/2008 G3 (SOHO)	54558	0.005	1	144.49	74.07	355.34	20080402.31	SAO_2008
C/2008 G4 (SOHO)	54566	0.0049	1	143.66	78	359.06	20080409.85	SAO_2008
C/2008 G5 (SOHO)	54566	0.0048	1	143.6	77.1	358.49	20080410.37	SAO_2008
C/2008 G6 (SOHO)	54570	0.0483	1	14.35	57.03	49.13	20080413.54	SAO_2008
C/2008 H1 (LINEAR)	54603	2.76028083	0.94656213	75.4921	96.04302	34.63066	20080316.42	JPL14
C/2008 H2 (SOHO)	54573	0.0054	1	145.29	84.66	0.99	20080417.01	SAO_2008
C/2008 H3 (SOHO)	54573	0.0044	1	144.76	82.6	2.69	20080417.27	SAO_2008
C/2008 H4 (SOHO)	54575	0.0373	1	73.46	58.57	72.35	20080418.52	SAO_2008
C/2008 H5 (SOHO)	54582	0.0048	1	144.96	83.52	3.01	20080426.13	SAO_2008
C/2008 H6 (SOHO)	54584	0.0086	1	142.03	79.66	9.59	20080427.63	SAO_2008
C/2008 H7 (SOHO)	54586	0.0082	1	142.6	82.98	10.46	20080430.3	SAO_2008
C/2008 H8 (SOHO)	54587	0.0051	1	144.78	78.84	358.71	20080501.26	SAO_2008
C/2008 H9 (SOHO)	54578	0.005	1	145.95	78.83	356.87	20080422.09	SAO_2008
C/2008 J1 (Boattini)	54677	1.72429416	0.98961883	61.78003	68.1226	273.41972	20080713.26	JPL47
P/2008 J3 (McNaught)	54743	2.28716912	0.41263327	25.39645	4.38732	9.85965	20090310.66	JPL33
C/2008 J4 (McNaught)	54602	0.4529432	1.0285242	87.36611	92.15049	289.69867	20080619.1	JPL6
C/2008 J5 (Garradd)	54639	1.96379259	0.97278188	93.26931	313.37347	287.07572	20080401.07	JPL12
C/2008 J6 (Hill)	54654	2.00350791	1.00213881	44.98833	10.7001	298.17929	20080410.94	JPL26
C/2008 J7 (SOHO)	54588	0.0085	1	145.05	71.48	347.71	20080502.08	SAO_2008
C/2008 J8 (SOHO)	54592	0.0072	1	144.52	83.91	4.75	20080505.51	SAO_2008
C/2008 J9 (SOHO)	54592	0.0051	1	143.21	79.14	1.11	20080505.72	SAO_2008
C/2008 J10 (SOHO)	54593	0.0369	1	72.18	56.96	73.31	20080507.24	SAO_2008
C/2008 J11 (SOHO)	54594	0.0052	1	144.89	84.81	6.86	20080508.02	SAO_2008
C/2008 J12 (SOHO)	54594	0.0379	1	70.94	57.28	71.57	20080508.29	SAO_2008
C/2008 J13 (SOHO)	54598	0.0089	1	138.55	86.38	20.06	20080512.5	SAO_2008
C/2008 J14 (SOHO)	54600	0.0045	1	144.1	77.57	356.81	20080514.4	SAO_2008
C/2008 J15 (SOHO)	54599	0.0048	1	144.85	83.62	3.15	20080513.49	SAO_2008
C/2008 J16 (SOHO)	54601	0.0051	1	145.09	73.47	352.07	20080514.77	SAO_2008
P/2008 L2 (Hill)	54736	2.31737499	0.61381047	25.86062	141.31673	217.98399	20080818.6	JPL35
C/2008 L3 (Hill)	54646	2.01128124	0.99384976	100.20065	101.81689	24.18525	20080422.42	JPL6
C/2008 N1 (Holmes)	54980	2.78353791	0.99715168	115.52092	100.81141	357.47203	20090925.87	JPL82
P/2008 O2 (McNaught)	54773	3.80398401	0.15449683	9.5164	27.3461	325.85738	20090420.72	JPL28
P/2008 O3 (Boattini)	54706	2.49732584	0.69501782	32.27021	340.986	47.57313	20080603.09	JPL8
C/2008 P1 (Garradd)	55047	3.89610523	1.00173806	64.30929	11.8634	357.67668	20090722.94	JPL66
C/2008 Q1 (Maticic)	54860	2.95914331	0.99501155	118.62657	104.48173	9.30785	20081230.14	JPL47
P/2008 Q2 (Ory)	54773	1.3823297	0.57363395	2.75526	329.58307	60.70938	20081019	JPL30
C/2008 Q3 (Garradd)	55044	1.7982267	0.99978076	140.70632	340.85482	219.73396	20090623.09	JPL56
P/2008 QP20 (LINEAR-Hill)	54778	1.72313408	0.50631566	7.74973	72.04051	325.15173	20081102.7	JPL27
C/2008 R3 (LINEAR)	54774	1.90902787	0.89638686	43.23792	84.16097	270.55267	20081122.49	JPL29
P/2008 S1 (McNaught)	54735	1.19023858	0.66643106	15.10168	203.63114	111.39025	20081001.83	JPL10
C/2008 S3 (Boattini)	55635	8.018004	1.00106827	162.70177	39.91993	54.9356	20110606.77	JPL127
P/2008 T1 (Boattini)	56326	3.05696859	0.27933381	2.07915	36.10901	291.74786	20161119.22	JPL16
C/2008 T2 (Cardinal)	54875	1.20221509	1.00010531	56.30371	215.87098	309.67842	20090613.24	JPL48
P/2008 T4 (Hill)	54782	2.5117413	0.43516019	6.32648	1.26429	44.68387	20081223.97	JPL18
P/2008 WZ96 (LINEAR)	54841	1.64624122	0.50957251	6.95787	337.62248	59.11156	20090123.91	JPL7
C/2008 X3 (LINEAR)	54835	1.90211639	0.95655858	66.475	140.80166	337.75106	20081010.59	JPL13
P/2008 Y1 (Boattini)	54851	1.27201243	0.73497489	8.80516	162.36217	259.70874	20090225.09	JPL12
P/2008 Y2 (Gibbs)	54873	1.63846946	0.54366022	7.27532	162.33767	330.89357	20090122.4	JPL22
P/2008 Y3 (McNaught)	54850	4.43424223	0.44767471	38.81354	238.28033	262.93508	20090111.98	JPL18
P/2009 B1 (Boattini)	54870	2.42659787	0.63720293	22.22851	128.59385	297.43812	20090206.2	JPL9
C/2009 B2 (LINEAR)	54902	2.32762649	0.94436839	156.87322	192.49645	18.81497	20090307.39	JPL18
C/2009 E1 (Itagaki)	54954	0.59972214	0.98507425	127.45351	48.95525	105.96194	20090407.92	JPL28
C/2009 F1 (Larson)	54914	1.83032694	0.98196132	171.37432	219.61151	357.95064	20090625.94	JPL9
C/2009 F2 (McNaught)	55259	5.87515921	0.98314059	59.36088	336.35374	214.05619	20091114.21	JPL43
C/2009 F4 (McNaught)	55749	5.45490696	1.0021156	79.34649	260.37764	53.58141	20111231.82	JPL140
C/2009 F5 (McNaught)	54959	2.24531244	0.9719737	84.98997	297.36586	219.06417	20081104.82	JPL23
C/2009 F6 (Yi-SWAN)	54975	1.27415923	0.99751305	85.76476	129.77226	278.67896	20090507.43	JPL27
C/2009 G1 (STEREO)	54961	1.12930663	1	108.31495	175.52389	120.6568	20090416.57	JPL7
P/2009 K1 (Gibbs)	54988	1.32295622	0.63976497	5.74652	27.06382	172.79176	20090625.92	JPL13
C/2009 K2 (Catalina)	55051	3.24617576	0.99776393	66.82189	147.69316	123.80567	20100207.48	JPL35
C/2009 K3 (Beshore)	54978	2.86671709	1	144.39908	268.44791	0.73207	20101216.97	JPL2
C/2009 K4 (Gibbs)	54991	1.54913591	0.96371119	34.82428	127.46849	30.11902	20090619.38	JPL8
C/2009 K5 (McNaught)	55361	1.42239726	1.00083987	103.87946	66.17371	257.85611	20100430.02	JPL77
P/2009 L2 (Yang-Gao)	55022	1.29612494	0.62092553	16.15847	346.95436	259.30475	20090521.75	JPL19
C/2009 O2 (Catalina)	55114	0.69559887	0.99752249	107.96247	133.39357	310.23266	20100324.41	JPL21
P/2009 O3 (Hill)	55082	2.44998659	0.68688207	16.21753	154.55234	183.76391	20090518.6	JPL22
C/2009 O4 (Hill)	55074	2.56377123	1.00130291	95.8226	223.73268	172.93644	20100101.28	JPL25
C/2009 P1 (Garradd)	56717	1.55105959	1.00033308	106.16754	90.72511	325.99607	20111223.35	JPL81
C/2009 P2 (Boattini)	55120	6.54411919	1.00120891	163.4515	76.00144	60.35186	20100210.3	JPL39
P/2009 Q1 (Hill)	55087	2.78993576	0.49650512	14.44376	157.90985	174.08411	20090704.04	JPL9
P/2009 Q4 (Boattini)	55172	1.3208717	0.57918905	10.96928	320.01107	127.6729	20091119.92	JPL40
P/2009 Q5 (McNaught)	55109	2.91851056	0.60906415	40.90485	209.2741	160.1399	20090908.57	JPL25
C/2009 R1 (McNaught)	55298	0.40508889	1.00041413	77.03056	130.69293	322.62269	20100702.68	JPL27
P/2009 S2 (McNaught)	55029	2.20363654	0.47042764	28.44894	230.37526	121.61313	20090623.64	JPL7
C/2009 S3 (Lemmon)	55882	6.47451792	1.00141537	60.38464	129.75919	225.13248	20111211.23	JPL60
P/2009 SK280 (Spacewatch-Hill)	55191	4.19937812	0.12056899	16.80622	328.42972	36.41131	20090525.59	JPL11
C/2009 T1 (McNaught)	55239	6.22041895	0.99837887	89.89488	282.528	54.40544	20091008.24	JPL26
P/2009 T2 (La Sagra)	55148	1.75474868	0.76898859	28.10632	215.47081	215.98564	20100112.84	JPL25
C/2009 T3 (LINEAR)	55169	2.28114057	0.9994732	148.74182	32.44782	60.09302	20100112.06	JPL22
C/2009 U1 (Garradd)	55123	5.45719404	1	91.28162	271.18999	43.32696	20081023.41	JPL2
C/2009 U3 (Hill)	55180	1.41442782	0.99156663	51.26084	77.70127	49.32292	20100320.25	JPL34
P/2009 U4 (McNaught)	55139	1.64931657	0.67604656	10.09374	259.92783	55.68599	20090909.12	JPL9
C/2009 U5 (Grauer)	55200	6.094214	0.99939308	25.47313	23.81753	121.17425	20100622.54	JPL24
C/2009 UG89 (Lemmon)	55497	3.93117281	1.00795797	130.09979	60.65122	321.00703	20101216.26	JPL54
C/2009 W2 (Boattini)	55152	6.90710773	0.99961139	164.49064	121.32467	199.57879	20100501.67	JPL11
P/2009 WX51 (Catalina)	55177	0.79995475	0.74030106	9.59256	118.01671	31.75794	20100131.08	JPL18
C/2009 Y1 (Catalina)	55570	2.52049583	0.9932427	107.31678	127.3907	160.27672	20110128.9	JPL80
P/2009 Y2 (Kowalski)	55203	2.33915601	0.6404561	29.92933	171.96258	262.12724	20100330.7	JPL14
P/2010 A1 (Hill)	55223	1.94994467	0.55438747	10.33449	13.11024	47.4142	20090806.84	JPL13
P/2010 A2 (LINEAR)	55474	2.00514538	0.12456177	5.2543	133.05188	320.28416	20091204.27	JPL23
P/2010 A3 (Hill)	55248	1.62182732	0.73222208	15.02829	41.28187	64.82911	20100403.68	JPL26
C/2010 A4 (Siding Spring)	55291	2.7380073	0.99066588	96.73017	271.68407	346.68553	20101008.73	JPL19
P/2010 A5 (LINEAR)	55296	1.71204582	0.66431384	5.78438	306.70619	277.94146	20100419.32	JPL32
C/2010 B1 (Cardinal)	55489	2.94149002	0.99899475	101.97787	211.51962	277.21391	20110207.06	JPL65
P/2010 B2 (WISE)	55251	1.61643233	0.48025969	8.93142	156.04354	0.87312	20091221.91	JPL7
P/2010 C1 (Scotti)	55201	5.23492234	0.25902735	9.14267	3.68416	142.03438	20091201.81	JPL12
P/2010 D1 (WISE)	55213	2.66907709	0.35660688	9.64711	225.9258	160.90083	20090625.69	JPL3
P/2010 D2 (WISE)	55507	3.65901854	0.45312505	57.17499	120.06867	319.83697	20100305.18	JPL11
C/2010 D3 (WISE)	55502	4.24755122	0.99960322	76.39357	304.64285	255.23578	20100903.92	JPL13
C/2010 D4 (WISE)	55261	7.14820429	0.88944326	105.6588	44.4878	266.78129	20090330.92	JPL12
C/2010 DG56 (WISE)	55371	1.59145289	0.97643162	160.41734	318.28955	3.86951	20100515.56	JPL8
C/2010 E1 (Garradd)	55286	2.66219988	0.97589113	71.69794	296.98682	169.29237	20091107.96	JPL11
P/2010 E2 (Jarnac)	55289	2.39873046	0.72237204	15.43696	8.29614	177.89935	20100407.93	JPL14
C/2010 E3 (WISE)	55266	2.27423967	1	96.47686	50.0165	117.32229	20100404.43	JPL3
C/2010 E5 (Scotti)	55289	3.88843637	0.84275189	18.91019	147.85662	17.08383	20091121.44	JPL13
C/2010 F1 (Boattini)	55288	3.58742495	0.94743529	64.93441	127.50889	344.39064	20091110.55	JPL13
C/2010 F3 (Scotti)	55440	5.44667898	0.91315102	4.64762	31.24612	157.41048	20100804.44	JPL17
C/2010 F4 (Machholz)	55285	0.6138228	1	89.14555	120.71164	237.29041	20100406.11	JPL6
C/2010 FB87 (WISE-Garradd)	55710	2.84276372	0.99050071	107.62532	265.02586	89.9022	20101107.39	JPL54
C/2010 G1 (Boattini)	55298	1.20435727	0.99635418	78.3853	168.64536	287.45654	20100402.55	JPL9
C/2010 G2 (Hill)	55757	1.98077753	0.97940389	103.74526	137.42475	246.78099	20110902.05	JPL100
C/2010 G3 (WISE)	55383	4.90763437	0.99811009	108.26758	75.19691	313.71802	20100411.06	JPL23
